ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml
2025-08-24T14:05:44,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|140.0|10.0,128.476861,1.105311,-0.317688,0.050022,124,27.855821132659912,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_140p0_10p0.yaml
2025-08-24T14:06:14,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|140.0|12.0,128.476861,1.105311,-0.317688,0.050022,124,29.688820362091064,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_140p0_12p0.yaml
2025-08-24T14:06:40,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|120.0|8.0,124.408738,1.105311,-0.290452,0.050022,124,26.090415954589844,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_120p0_8p0.yaml
2025-08-24T14:07:07,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|120.0|10.0,124.408738,1.105311,-0.290452,0.050022,124,27.00481152534485,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_120p0_10p0.yaml
2025-08-24T14:07:33,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|120.0|12.0,124.408738,1.105311,-0.290452,0.050022,124,25.57379722595215,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_120p0_12p0.yaml
2025-08-24T14:07:58,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|130.0|8.0,126.4428,1.105311,-0.304509,0.050022,124,25.420411109924316,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_130p0_8p0.yaml
2025-08-24T14:08:27,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|130.0|10.0,126.4428,1.105311,-0.304509,0.050022,124,29.07401442527771,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_130p0_10p0.yaml
2025-08-24T14:09:01,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|130.0|12.0,126.4428,1.105311,-0.304509,0.050022,124,33.6944375038147,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_130p0_12p0.yaml
2025-08-24T14:09:43,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|140.0|8.0,128.476861,1.105311,-0.317688,0.050022,124,42.488221645355225,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_140p0_8p0.yaml
2025-08-24T14:10:24,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|140.0|10.0,128.476861,1.105311,-0.317688,0.050022,124,40.7233452796936,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_140p0_10p0.yaml
2025-08-24T14:11:02,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0|140.0|12.0,128.476861,1.105311,-0.317688,0.050022,124,37.44013452529907,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0_140p0_12p0.yaml
2025-08-24T14:11:32,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.001|0.0002|120.0|8.0,124.408738,1.105311,-0.290452,0.050022,124,30.02064871788025,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p001_0p0002_120p0_8p0.yaml
