event,iso,notional,pnl,price,qty,ts
FIRST,2026-03-16T09:18:00Z,118.6183455384557,,39.287,3.0192772555414185,1773652680000
DCA,2026-03-16T09:22:00Z,118.24999371327965,,39.165,3.0192772555414185,1773652920000
DCA,2026-03-16T09:38:00Z,176.80887608450547,,39.04,4.528915883312128,1773653880000
FULL_CLOSE_TRAIL,2026-03-16T11:06:00Z,,3.4631110121059807,39.474,10.567470394394965,1773659160000
FIRST,2026-03-16T11:08:00Z,119.1059778970579,,39.376,3.0248369031150424,1773659280000
DCA,2026-03-16T11:12:00Z,118.73694779487786,,39.254,3.0248369031150424,1773659520000
DCA,2026-03-16T11:26:00Z,177.55187653904673,,39.132,4.537255354672563,1773660360000
FULL_CLOSE_TRAIL,2026-03-16T11:50:00Z,,2.9265297037638067,39.513,10.586929160902649,1773661800000
FIRST,2026-03-16T11:52:00Z,119.50752535892683,,39.497,3.0257367739050265,1773661920000
DCA,2026-03-16T12:06:00Z,119.0113045280064,,39.333,3.0257367739050265,1773662760000
DCA,2026-03-16T12:36:00Z,177.7544711249855,,39.165,4.538605160857539,1773664560000
FULL_CLOSE_TRAIL,2026-03-16T13:00:00Z,,2.172479003663798,39.513,10.590078708667592,1773666000000
FIRST,2026-03-16T13:02:00Z,119.78834447303085,,39.534,3.030008207442476,1773666120000
DCA,2026-03-16T13:06:00Z,119.21870293003165,,39.346,3.030008207442476,1773666360000
DCA,2026-03-16T13:08:00Z,178.45536338553208,,39.264,4.545012311163714,1773666480000
FULL_CLOSE_TRAIL,2026-03-16T13:24:00Z,,2.422491561850298,39.593,10.605028726048666,1773667440000
FIRST,2026-03-16T13:26:00Z,120.10895533787574,,39.571,3.035277231757493,1773667560000
DCA,2026-03-16T13:44:00Z,119.43815906965736,,39.35,3.035277231757493,1773668640000
DCA,2026-03-16T13:52:00Z,178.77479367328456,,39.266,4.552915847636239,1773669120000
DCA,2026-03-16T14:00:00Z,326.36818434472445,,39.1,8.347012387333105,1773669600000
FULL_CLOSE_TRAIL,2026-03-16T19:56:00Z,,3.9420663047450604,39.463,18.970482698484332,1773690960000
FIRST,2026-03-16T19:58:00Z,120.6202201665425,,39.575,3.0478893282765,1773691080000
DCA,2026-03-16T20:02:00Z,120.26666500446241,,39.459,3.0478893282765,1773691320000
FULL_CLOSE_TRAIL,2026-03-16T20:26:00Z,,1.4934657708554693,39.762,6.095778656553,1773692760000
FIRST,2026-03-16T20:28:00Z,120.82051331099032,,39.724,3.0414991770967257,1773692880000
FULL_CLOSE_TRAIL,2026-03-16T20:38:00Z,,3.1570761458264127,40.762,3.0414991770967257,1773693480000
FIRST,2026-03-16T20:40:00Z,121.30606164610111,,40.283,3.0113462663183257,1773693600000
DCA,2026-03-16T20:42:00Z,120.96879086427346,,40.171,3.0113462663183257,1773693720000
FULL_CLOSE_TRAIL,2026-03-16T20:48:00Z,,1.324992357180078,40.447,6.022692532636651,1773694080000
FIRST,2026-03-16T20:50:00Z,121.47919044745971,,40.272,3.016467780280585,1773694200000
FULL_CLOSE_TRAIL,2026-03-16T20:58:00Z,,0.8053968973349253,40.539,3.016467780280585,1773694680000
FIRST,2026-03-16T21:00:00Z,121.58855284880994,,40.425,3.007756409370685,1773694800000
FULL_CLOSE_TRAIL,2026-03-16T21:10:00Z,,0.8662338458987687,40.713,3.007756409370685,1773695400000
FIRST,2026-03-16T21:12:00Z,121.70762679699024,,40.675,2.992197339815372,1773695520000
DCA,2026-03-16T21:18:00Z,121.3485631162124,,40.555,2.992197339815372,1773695880000
FULL_CLOSE_TRAIL,2026-03-16T21:36:00Z,,1.7713808251707177,40.911,5.984394679630744,1773696960000
FIRST,2026-03-16T21:38:00Z,121.95201702816541,,40.852,2.985215338983781,1773697080000
FULL_CLOSE_TRAIL,2026-03-16T21:44:00Z,,1.0537810146612794,41.205,2.985215338983781,1773697440000
FIRST,2026-03-16T21:46:00Z,122.10102536530555,,41.185,2.9646965003109274,1773697560000
DCA,2026-03-16T21:48:00Z,121.60592104975362,,41.018,2.9646965003109274,1773697680000
DCA,2026-03-16T21:52:00Z,182.0442239050922,,40.936,4.447044750466391,1773697920000
FULL_CLOSE_TRAIL,2026-03-16T22:10:00Z,,2.951355366059496,41.315,10.376437751088247,1773699000000
FIRST,2026-03-16T22:12:00Z,122.50488592819458,,41.396,2.959341142337293,1773699120000
DCA,2026-03-16T22:18:00Z,122.12017157969072,,41.266,2.959341142337293,1773699480000
DCA,2026-03-16T22:22:00Z,182.47445450708864,,41.107,4.4390117135059395,1773699720000
DCA,2026-03-16T23:08:00Z,332.94955324208416,,40.912,8.138188141427555,1773702480000
FULL_CLOSE_TRAIL,2026-03-17T06:28:00Z,,4.200784751547806,41.32,18.49588213960808,1773728880000
FIRST,2026-03-17T06:30:00Z,123.05506757522095,,41.359,2.975291171818007,1773729000000
DCA,2026-03-17T06:44:00Z,122.63257622882278,,41.217,2.975291171818007,1773729840000
DCA,2026-03-17T06:52:00Z,183.42670074258012,,41.1,4.46293675772701,1773730320000
FULL_CLOSE_TRAIL,2026-03-17T08:04:00Z,,2.4218870138598256,41.44,10.413519101363024,1773734640000
FIRST,2026-03-17T08:06:00Z,123.37371745134995,,41.325,2.9854499080786434,1773734760000
DCA,2026-03-17T08:18:00Z,123.06323066090975,,41.221,2.9854499080786434,1773735480000
DCA,2026-03-17T08:38:00Z,183.12600463658998,,40.893,4.478174862117966,1773736680000
DCA,2026-03-17T08:40:00Z,334.7704399924906,,40.776,8.209987247216269,1773736800000
FULL_CLOSE_TRAIL,2026-03-17T11:18:00Z,,6.192569471832129,41.295,18.65906192549152,1773746280000
FIRST,2026-03-17T11:20:00Z,124.24173981844673,,41.271,3.010388403926407,1773746400000
FULL_CLOSE_TRAIL,2026-03-17T11:42:00Z,,0.7134620517305641,41.508,3.010388403926407,1773747720000
FIRST,2026-03-17T11:44:00Z,124.33595799138853,,41.498,2.996191575290099,1773747840000
DCA,2026-03-17T12:04:00Z,123.99139596023018,,41.383,2.996191575290099,1773749040000
DCA,2026-03-17T12:12:00Z,185.32193941063085,,41.235,4.4942873629351485,1773749520000
DCA,2026-03-17T13:16:00Z,337.6558095773177,,40.98,8.239526832047773,1773753360000
FULL_CLOSE_TRAIL,2026-03-17T20:38:00Z,,7.217825504873841,41.574,18.72619734556312,1773779880000
FIRST,2026-03-17T20:40:00Z,125.3668238296576,,41.608,3.013046140878139,1773780000000
DCA,2026-03-17T20:48:00Z,125.0233365695975,,41.494,3.013046140878139,1773780480000
FULL_CLOSE_TRAIL,2026-03-17T20:56:00Z,,1.331766394268138,41.772,6.026092281756278,1773780960000
FIRST,2026-03-17T20:58:00Z,125.5397374857651,,41.838,3.0006151700789974,1773781080000
FULL_CLOSE_TRAIL,2026-03-17T21:24:00Z,,0.6781390284378507,42.064,3.0006151700789974,1773782640000
FIRST,2026-03-17T21:26:00Z,125.62809912119516,,41.858,3.0012924440058093,1773782760000
DCA,2026-03-17T21:42:00Z,125.30996212213056,,41.752,3.0012924440058093,1773783720000
DCA,2026-03-17T22:20:00Z,187.29865626062653,,41.604,4.501938666008714,1773786000000
DCA,2026-03-17T22:58:00Z,341.44128456920987,,41.369,8.253554221015975,1773788280000
FULL_CLOSE_TRAIL,2026-03-18T01:40:00Z,,6.0228436120087165,41.886,18.758077775036305,1773798000000
FIRST,2026-03-18T01:42:00Z,126.46652379129587,,42.011,3.0103192923590454,1773798120000
DCA,2026-03-18T01:44:00Z,126.09625451833568,,41.888,3.0103192923590454,1773798240000
DCA,2026-03-18T03:00:00Z,188.33611104750514,,41.709,4.515478938538568,1773802800000
FULL_CLOSE_TRAIL,2026-03-18T03:34:00Z,,4.104570355131511,42.236,10.536117523256658,1773804840000
FIRST,2026-03-18T03:36:00Z,127.05238286019134,,42.11,3.0171546630299537,1773804960000
DCA,2026-03-18T03:38:00Z,126.56963811410657,,41.95,3.0171546630299537,1773805080000
DCA,2026-03-18T04:30:00Z,189.27516347585808,,41.822,4.52573199454493,1773808200000
DCA,2026-03-18T05:28:00Z,344.3742617949102,,41.505,8.297175323332374,1773811680000
FULL_CLOSE_TRAIL,2026-03-18T06:54:00Z,,6.3722306483192845,42.087,18.857216643937214,1773816840000
FIRST,2026-03-18T06:56:00Z,127.94546655407136,,42.003,3.046103053450262,1773816960000
DCA,2026-03-18T07:00:00Z,127.49768940521417,,41.856,3.046103053450262,1773817200000
DCA,2026-03-18T07:26:00Z,190.68452809445967,,41.733,4.569154580175393,1773818760000
DCA,2026-03-18T08:38:00Z,347.5527431410413,,41.49,8.37678339698822,1773823080000
FULL_CLOSE_TRAIL,2026-03-18T13:32:00Z,,6.073929488579864,42.008,19.038144084064136,1773840720000
FIRST,2026-03-18T13:34:00Z,128.7898204895339,,41.734,3.0859687662225976,1773840840000
FULL_CLOSE_TRAIL,2026-03-18T13:36:00Z,,1.252903319086371,42.14,3.0859687662225976,1773840960000
FIRST,2026-03-18T13:38:00Z,128.96957841704386,,42.571,3.0295172398356596,1773841080000
DCA,2026-03-18T13:40:00Z,128.22128765880444,,42.324,3.0295172398356596,1773841200000
DCA,2026-03-18T13:42:00Z,191.81842831605454,,42.211,4.54427585975349,1773841320000
DCA,2026-03-18T13:44:00Z,349.41770202885533,,41.941,8.331172409548063,1773841440000
FULL_CLOSE_TRAIL,2026-03-18T16:54:00Z,,5.587944548876891,42.463,18.934482748972872,1773852840000
FIRST,2026-03-18T16:56:00Z,129.7354541898729,,42.438,3.0570586311766084,1773852960000
FULL_CLOSE_TRAIL,2026-03-18T17:06:00Z,,0.7673217164253215,42.689,3.0570586311766084,1773853560000
FIRST,2026-03-18T17:08:00Z,129.83740660609325,,42.833,3.0312470900028776,1773853680000
DCA,2026-03-18T17:14:00Z,129.13718852830257,,42.602,3.0312470900028776,1773854040000
DCA,2026-03-18T17:18:00Z,193.36931436546354,,42.528,4.546870635004316,1773854280000
FULL_CLOSE_TRAIL,2026-03-18T17:28:00Z,,6.447462560436138,43.244,10.609364815010071,1773854880000
FIRST,2026-03-18T17:30:00Z,130.79610979323823,,43.218,3.026426715563844,1773855000000
DCA,2026-03-18T17:32:00Z,130.43293858737056,,43.098,3.026426715563844,1773855120000
FULL_CLOSE_TRAIL,2026-03-18T17:36:00Z,,1.3618920220037385,43.383,6.052853431127688,1773855360000
FIRST,2026-03-18T17:38:00Z,130.9721069176562,,43.1,3.038795984168357,1773855480000
FULL_CLOSE_TRAIL,2026-03-18T17:44:00Z,,1.0028026747755525,43.43,3.038795984168357,1773855840000
FIRST,2026-03-18T17:46:00Z,131.1115195842995,,43.409,3.020376410060114,1773855960000
FULL_CLOSE_TRAIL,2026-03-18T17:52:00Z,,0.8759091589174305,43.699,3.020376410060114,1773856320000
FIRST,2026-03-18T17:54:00Z,131.23061713386008,,43.44,3.020962641203041,1773856440000
DCA,2026-03-18T18:02:00Z,130.6687180825963,,43.254,3.020962641203041,1773856920000
DCA,2026-03-18T18:20:00Z,194.10440210389837,,42.835,4.531443961804561,1773858000000
DCA,2026-03-18T18:20:00Z,355.85807052381375,,42.835,8.307647263308363,1773858000000
FULL_CLOSE_TRAIL,2026-04-13T17:10:00Z,,7.064521136453267,43.373,18.881016507519007,1776100200000
FIRST,2026-04-13T17:12:00Z,132.23047746474663,,43.435,3.0443300901288506,1776100320000
DCA,2026-04-13T17:22:00Z,131.4785279324848,,43.188,3.0443300901288506,1776100920000
DCA,2026-04-13T17:50:00Z,197.071664054401,,43.156,4.566495135193276,1776102600000
FULL_CLOSE_TRAIL,2026-04-13T18:18:00Z,,2.4415527322832937,43.474,10.655155315450976,1776104280000
FIRST,2026-04-13T18:20:00Z,132.5472056705811,,43.52,3.045661895004161,1776104400000
FULL_CLOSE_TRAIL,2026-04-13T19:00:00Z,,0.7370501785909989,43.762,3.045661895004161,1776106800000
FIRST,2026-04-13T19:02:00Z,132.64386718223406,,43.68,3.0367185710218423,1776106920000
DCA,2026-04-13T19:12:00Z,132.3007179837086,,43.567,3.0367185710218423,1776107520000
FULL_CLOSE_TRAIL,2026-04-13T19:16:00Z,,1.7521866154795975,43.912,6.073437142043685,1776107760000
FIRST,2026-04-13T19:18:00Z,132.881685732155,,43.889,3.0276763137040033,1776107880000
DCA,2026-04-13T19:28:00Z,132.51230922188313,,43.767,3.0276763137040033,1776108480000
DCA,2026-04-13T19:42:00Z,198.08269514777072,,43.616,4.541514470556005,1776109320000
DCA,2026-04-13T20:12:00Z,360.54553538389223,,43.303,8.326109862686009,1776111120000
FULL_CLOSE_TRAIL,2026-04-13T22:14:00Z,,4.331090966753556,43.775,18.92297696065002,1776118440000
FIRST,2026-04-13T22:16:00Z,133.4424702434805,,44.025,3.031061220749131,1776118560000
DCA,2026-04-13T22:18:00Z,132.95750044816066,,43.865,3.031061220749131,1776118680000
FULL_CLOSE_TRAIL,2026-04-13T22:50:00Z,,1.727704895826984,44.23,6.062122441498262,1776120600000
FIRST,2026-04-13T22:52:00Z,133.6761408151105,,44.29,3.018201418268469,1776120720000
DCA,2026-04-13T23:38:00Z,133.29886563782694,,44.165,3.018201418268469,1776123480000
FULL_CLOSE_TRAIL,2026-04-14T00:18:00Z,,2.3451425019946037,44.616,6.036402836536938,1776125880000
FIRST,2026-04-14T00:20:00Z,134.008460002997,,44.557,3.0075736697487936,1776126000000
FULL_CLOSE_TRAIL,2026-04-14T01:58:00Z,,0.7308404017489418,44.8,3.0075736697487936,1776131880000
FIRST,2026-04-14T02:00:00Z,134.10389464644422,,44.775,2.995061856983679,1776132000000
DCA,2026-04-14T02:34:00Z,133.63966005861175,,44.62,2.995061856983679,1776134040000
DCA,2026-04-14T03:12:00Z,199.84849746909296,,44.484,4.4925927854755185,1776136320000
FULL_CLOSE_TRAIL,2026-04-14T05:00:00Z,,2.6940581403568182,44.863,10.482716499442876,1776142800000
FIRST,2026-04-14T05:02:00Z,134.4599136959022,,44.865,2.996989049278997,1776142920000
DCA,2026-04-14T05:10:00Z,134.10626898808727,,44.747,2.996989049278997,1776143400000
DCA,2026-04-14T05:54:00Z,200.31874805380815,,44.56,4.495483573918495,1776146040000
FULL_CLOSE_TRAIL,2026-04-14T08:36:00Z,,5.0289476246901375,45.18,10.489461672476489,1776155760000
FIRST,2026-04-14T08:38:00Z,135.1891214111246,,45.016,3.003134916721268,1776155880000
DCA,2026-04-14T09:12:00Z,134.75666998311672,,44.872,3.003134916721268,1776157920000
DCA,2026-04-14T11:40:00Z,201.53137485641412,,44.738,4.5047023750819015,1776166800000
FULL_CLOSE_TRAIL,2026-04-14T13:36:00Z,,2.6938120202990046,45.112,10.510972208524437,1776173760000
FIRST,2026-04-14T13:38:00Z,135.54447948281074,,45.022,3.010627681640326,1776173880000
DCA,2026-04-14T13:48:00Z,135.02966214925024,,44.851,3.010627681640326,1776174480000
DCA,2026-04-14T13:54:00Z,201.81742663875923,,44.69,4.515941522460489,1776174840000
DCA,2026-04-14T14:00:00Z,366.4965028537238,,44.267,8.279226124510895,1776175200000
FULL_CLOSE_TRAIL,2026-04-15T16:16:00Z,,4.990868039239223,44.848,18.816423010252038,1776269760000
FIRST,2026-04-15T16:18:00Z,136.20839700826593,,44.909,3.032986639833128,1776269880000
DCA,2026-04-15T16:32:00Z,135.6381955199773,,44.721,3.032986639833128,1776270720000
DCA,2026-04-15T16:40:00Z,203.02054320383002,,44.625,4.549479959749692,1776271200000
DCA,2026-04-15T17:02:00Z,369.6770930893808,,44.322,8.340713259541102,1776272520000
FULL_CLOSE_TRAIL,2026-04-15T19:10:00Z,,4.729942664819746,44.802,18.956166498957053,1776280200000
FIRST,2026-04-15T19:12:00Z,136.8296823626125,,44.827,3.0523943686307917,1776280320000
FULL_CLOSE_TRAIL,2026-04-15T19:36:00Z,,1.6574501421665178,45.37,3.0523943686307917,1776281760000
FIRST,2026-04-15T19:38:00Z,137.07284904016976,,45.095,3.0396462809661773,1776281880000
DCA,2026-04-15T19:50:00Z,136.41628544348106,,44.879,3.0396462809661773,1776282600000
DCA,2026-04-15T19:52:00Z,204.26878955034857,,44.801,4.559469421449266,1776282720000
DCA,2026-04-15T20:08:00Z,372.07702196050786,,44.512,8.359027272656988,1776283680000
FULL_CLOSE_TRAIL,2026-04-16T03:26:00Z,,7.80125218009966,45.144,18.997789256038608,1776309960000
FIRST,2026-04-16T03:28:00Z,138.1844516974522,,45.058,3.066812812318616,1776310080000
DCA,2026-04-16T03:36:00Z,137.8379018496602,,44.945,3.066812812318616,1776310560000
FULL_CLOSE_TRAIL,2026-04-16T05:30:00Z,,1.4506024602267023,45.238,6.133625624637232,1776317400000
FIRST,2026-04-16T05:32:00Z,138.3722684663241,,45.243,3.058423810674007,1776317520000
FULL_CLOSE_TRAIL,2026-04-16T05:44:00Z,,0.8318912765033252,45.515,3.058423810674007,1776318240000
FIRST,2026-04-16T05:46:00Z,138.48316495630792,,45.536,3.0411798347748573,1776318360000
DCA,2026-04-16T06:04:00Z,138.04523506010034,,45.392,3.0411798347748573,1776319440000
DCA,2026-04-16T07:32:00Z,206.44745190385643,,45.256,4.561769752162286,1776324720000
DCA,2026-04-16T08:14:00Z,376.38782077611677,,45.005,8.363244545630858,1776327240000
FULL_CLOSE_TRAIL,2026-05-15T01:14:00Z,,4.863606850763722,45.468,19.007373967342858,1778807640000
FIRST,2026-05-15T01:16:00Z,139.12345477625064,,45.555,3.053966738585241,1778807760000
FULL_CLOSE_TRAIL,2026-05-15T01:36:00Z,,1.084158192197751,45.91,3.053966738585241,1778808960000
FIRST,2026-05-15T01:38:00Z,139.27457360158272,,45.957,3.0305410188128623,1778809080000
FULL_CLOSE_TRAIL,2026-05-15T01:48:00Z,,0.8879485185121664,46.25,3.0305410188128623,1778809680000
FIRST,2026-05-15T01:50:00Z,139.39429039688693,,46.38,3.005482759743142,1778809800000
DCA,2026-05-15T01:56:00Z,138.8623199484124,,46.203,3.005482759743142,1778810160000
DCA,2026-05-15T02:00:00Z,207.30617883604296,,45.984,4.508224139614713,1778810400000
DCA,2026-05-15T02:06:00Z,377.9206727704517,,45.725,8.26507758929364,1778810760000
FULL_CLOSE_TRAIL,2026-05-15T02:50:00Z,,5.2888982864579575,46.25,18.784267248394634,1778813400000
FIRST,2026-05-15T02:52:00Z,140.101933656945,,46.392,3.019958907935527,1778813520000
FULL_CLOSE_TRAIL,2026-05-15T03:02:00Z,,1.1747640151869074,46.781,3.019958907935527,1778814120000
FIRST,2026-05-15T03:04:00Z,140.26738560886858,,46.728,3.0017844891471617,1778814240000
DCA,2026-05-15T03:18:00Z,139.42688595190737,,46.448,3.0017844891471617,1778815080000
DCA,2026-05-15T03:18:00Z,209.14032892786102,,46.448,4.502676733720742,1778815080000
FULL_CLOSE_TRAIL,2026-05-15T04:14:00Z,,2.8576988336680604,46.8,10.506245712015065,1778818440000
FIRST,2026-05-15T04:16:00Z,140.64617527027062,,46.852,3.001924683477133,1778818560000
DCA,2026-05-15T04:22:00Z,139.99175568927262,,46.634,3.001924683477133,1778818920000
DCA,2026-05-15T04:30:00Z,209.60488813676557,,46.549,4.502887025215699,1778819400000
DCA,2026-05-15T04:58:00Z,382.0962309305325,,46.285,8.255292879562116,1778821080000
FULL_CLOSE_TRAIL,2026-05-17T19:54:00Z,,4.823342485176969,46.752,18.762029271732082,1779047640000
FIRST,2026-05-17T19:56:00Z,141.27794995249582,,46.689,3.0259365150784086,1779047760000
FULL_CLOSE_TRAIL,2026-05-17T20:04:00Z,,0.8865993989179715,46.982,3.0259365150784086,1779048240000
FIRST,2026-05-17T20:06:00Z,141.3971304563784,,46.971,3.01030700765107,1779048360000
DCA,2026-05-17T20:10:00Z,140.53919295919786,,46.686,3.01030700765107,1779048600000
DCA,2026-05-17T20:10:00Z,210.8087894387968,,46.686,4.515460511476605,1779048600000
DCA,2026-05-17T20:20:00Z,383.5770817986589,,46.335,8.278344271040442,1779049200000
FULL_CLOSE_TRAIL,2026-05-17T21:56:00Z,,6.281005571463987,46.911,18.814418797819187,1779054960000
FIRST,2026-05-17T21:58:00Z,142.2613773162224,,47.05,3.023621196944153,1779055080000
DCA,2026-05-17T22:00:00Z,141.741314470348,,46.878,3.023621196944153,1779055200000
DCA,2026-05-17T22:02:00Z,210.6209171473343,,46.439,4.53543179541623,1779055320000
DCA,2026-05-17T22:02:00Z,386.13834810344616,,46.439,8.31495829159642,1779055320000
FULL_CLOSE_TRAIL,2026-05-18T01:00:00Z,,5.083463137362321,46.876,18.897632480900956,1779066000000
FIRST,2026-05-18T01:02:00Z,142.93340282802342,,46.855,3.050547493928576,1779066120000
DCA,2026-05-18T01:08:00Z,142.5032756313795,,46.714,3.050547493928576,1779066480000
DCA,2026-05-18T01:14:00Z,212.73908113159104,,46.492,4.575821240892864,1779066840000
DCA,2026-05-18T01:18:00Z,387.86567429991624,,46.235,8.389005608303584,1779067080000
FULL_CLOSE_TRAIL,2026-05-18T21:10:00Z,,6.319971770546597,46.804,19.0659218370536,1779138600000
FIRST,2026-05-18T21:12:00Z,143.80232608414667,,47.207,3.046207682846753,1779138720000
FULL_CLOSE_TRAIL,2026-05-18T21:16:00Z,,0.9351857586339597,47.514,3.046207682846753,1779138960000
FIRST,2026-05-18T21:18:00Z,143.92887261849395,,47.268,3.0449537238405253,1779139080000
DCA,2026-05-18T21:20:00Z,143.24984793807752,,47.045,3.0449537238405253,1779139200000
DCA,2026-05-18T21:28:00Z,214.0891738463654,,46.873,4.567430585760788,1779139680000
FULL_CLOSE_TRAIL,2026-05-18T21:32:00Z,,5.307354340654053,47.533,10.657338033441839,1779139920000
FIRST,2026-05-18T21:34:00Z,144.69742186154687,,47.542,3.0435703559283764,1779140040000
DCA,2026-05-18T21:38:00Z,144.04305423502225,,47.327,3.0435703559283764,1779140280000
DCA,2026-05-18T21:56:00Z,215.46195442205956,,47.195,4.565355533892564,1779141360000
DCA,2026-05-18T22:02:00Z,393.15548340481496,,46.973,8.369818478803035,1779141720000
FULL_CLOSE_TRAIL,2026-05-18T22:26:00Z,,5.384075959637319,47.457,19.022314724552352,1779143160000
FIRST,2026-05-18T22:28:00Z,145.41486602278434,,47.472,3.0631712593272735,1779143280000
DCA,2026-05-18T22:40:00Z,145.0319696153684,,47.347,3.0631712593272735,1779144000000
DCA,2026-05-18T22:46:00Z,216.38548093013796,,47.094,4.5947568889909105,1779144360000
FULL_CLOSE_TRAIL,2026-05-18T23:12:00Z,,2.795143774136087,47.535,10.721099407645458,1779145920000
FIRST,2026-05-18T23:14:00Z,145.78077224449328,,47.491,3.0696505073486193,1779146040000
DCA,2026-05-18T23:20:00Z,145.258931658244,,47.321,3.0696505073486193,1779146400000
DCA,2026-05-18T23:34:00Z,217.27600221114997,,47.188,4.604475761022929,1779147240000
FULL_CLOSE_TRAIL,2026-05-18T23:44:00Z,,3.066580856841256,47.598,10.743776775720168,1779147840000
FIRST,2026-05-18T23:46:00Z,146.18984934214112,,47.582,3.0723771456042437,1779147960000
FULL_CLOSE_TRAIL,2026-05-19T00:04:00Z,,1.0753320009614897,47.932,3.0723771456042437,1779149040000
FIRST,2026-05-19T00:06:00Z,146.33842605984012,,47.957,3.0514508009224954,1779149160000
FULL_CLOSE_TRAIL,2026-05-19T00:12:00Z,,1.016133116707186,48.29,3.0514508009224954,1779149520000
FIRST,2026-05-19T00:14:00Z,146.47751191969436,,48.352,3.029399237253772,1779149640000
DCA,2026-05-19T00:18:00Z,145.68683871877116,,48.091,3.029399237253772,1779149880000
DCA,2026-05-19T00:34:00Z,218.07130409371277,,47.99,4.544098855880658,1779150840000
DCA,2026-05-19T00:42:00Z,398.1228904100814,,47.789,8.330847902447873,1779151320000
FULL_CLOSE_TRAIL,2026-05-19T07:28:00Z,,6.766163196406255,48.333,18.933745232836074,1779175680000
FIRST,2026-05-19T07:30:00Z,147.4142193708409,,48.274,3.0536980438919685,1779175800000
DCA,2026-05-19T07:36:00Z,146.93784247599376,,48.118,3.0536980438919685,1779176160000
DCA,2026-05-19T07:52:00Z,219.5593625068106,,47.933,4.580547065837953,1779177120000
DCA,2026-05-19T08:22:00Z,400.199343444218,,47.656,8.397669620702914,1779178920000
FULL_CLOSE_TRAIL,2026-05-19T09:08:00Z,,7.189932044343612,48.272,19.085612774324805,1779181680000
FIRST,2026-05-19T09:10:00Z,148.41777558052468,,48.2,3.079206962251549,1779181800000
DCA,2026-05-19T09:16:00Z,147.9836073988472,,48.059,3.079206962251549,1779182160000
DCA,2026-05-19T09:26:00Z,221.29182715265097,,47.911,4.618810443377324,1779182760000
DCA,2026-05-19T09:48:00Z,403.034320082143,,47.596,8.46781914619176,1779184080000
FULL_CLOSE_TRAIL,2026-05-19T10:34:00Z,,6.229235684634845,48.166,19.24504351407218,1779186840000
FIRST,2026-05-19T10:36:00Z,149.2666385463772,,48.332,3.088360476420947,1779186960000
DCA,2026-05-19T10:38:00Z,148.71073366062143,,48.152,3.088360476420947,1779187080000
DCA,2026-05-19T10:44:00Z,221.6392779508257,,47.844,4.63254071463142,1779187440000
FULL_CLOSE_TRAIL,2026-05-19T11:02:00Z,,2.9679144178404817,48.346,10.809261667473315,1779188520000
FIRST,2026-05-19T11:04:00Z,149.658128756053,,48.372,3.0938999577452453,1779188640000
DCA,2026-05-19T11:06:00Z,149.2682973613771,,48.246,3.0938999577452453,1779188760000
FULL_CLOSE_TRAIL,2026-05-19T11:10:00Z,,1.9553447732949885,48.625,6.187799915490491,1779189000000
FIRST,2026-05-19T11:12:00Z,149.92299926401955,,48.563,3.0871857023664013,1779189120000
DCA,2026-05-19T11:14:00Z,149.4197879945338,,48.4,3.0871857023664013,1779189240000
DCA,2026-05-19T11:20:00Z,223.09238759580563,,48.176,4.630778553549602,1779189600000
DCA,2026-05-19T11:28:00Z,407.508512712365,,48.0,8.489760681507605,1779190080000
FULL_CLOSE_TRAIL,2026-05-19T17:16:00Z,,7.634610241952075,48.592,19.29491063979001,1779210960000
FIRST,2026-05-19T17:18:00Z,150.99513514390185,,48.755,3.0970184625966946,1779211080000
DCA,2026-05-19T17:28:00Z,150.4624479683352,,48.583,3.0970184625966946,1779211680000
DCA,2026-05-19T17:34:00Z,225.06652571382702,,48.448,4.645527693895042,1779212040000
DCA,2026-05-19T18:30:00Z,410.4331460102426,,48.191,8.51680077214091,1779215400000
FULL_CLOSE_TRAIL,2026-05-19T19:50:00Z,,5.504176062649906,48.69,19.35636539122934,1779220200000
FIRST,2026-05-19T19:52:00Z,151.72544981906702,,48.733,3.113402618740218,1779220320000
DCA,2026-05-19T20:04:00Z,150.6388723051267,,48.384,3.113402618740218,1779221040000
DCA,2026-05-19T20:04:00Z,225.9583084576901,,48.384,4.670103928110327,1779221040000
DCA,2026-05-19T20:50:00Z,411.4229241053901,,48.053,8.561857201535599,1779223800000
FULL_CLOSE_TRAIL,2026-05-20T06:24:00Z,,4.997011203078117,48.551,19.458766367126362,1779258240000
FIRST,2026-05-20T06:26:00Z,152.3742125619133,,48.563,3.1376606173818193,1779258360000
DCA,2026-05-20T06:36:00Z,151.91297645115816,,48.416,3.1376606173818193,1779258960000
FULL_CLOSE_TRAIL,2026-05-20T09:22:00Z,,1.7602276063512226,48.77,6.275321234763639,1779268920000
FIRST,2026-05-20T09:24:00Z,152.60702221047893,,48.755,3.1300794218127153,1779269040000
FULL_CLOSE_TRAIL,2026-05-20T10:14:00Z,,0.8294710467803713,49.02,3.1300794218127153,1779272040000
FIRST,2026-05-20T10:16:00Z,152.71525409672637,,49.069,3.1122552751579686,1779272160000
FULL_CLOSE_TRAIL,2026-05-20T10:20:00Z,,1.0021461986008522,49.391,3.1122552751579686,1779272400000
FIRST,2026-05-20T10:22:00Z,152.85108287615114,,49.292,3.100930838191819,1779272520000
FULL_CLOSE_TRAIL,2026-05-20T10:30:00Z,,0.8527559805027458,49.567,3.100930838191819,1779273000000
