ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml
2025-08-25T06:12:16,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|5000.0|0.8,100.0,0.0,0.0,0.0,0,11.18059492111206,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_5000p0_0p8.yaml
2025-08-25T06:12:26,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|5000.0|0.85,100.0,0.0,0.0,0.0,0,10.317212581634521,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_5000p0_0p85.yaml
2025-08-25T06:12:37,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|10000.0|0.75,100.0,0.0,0.0,0.0,0,10.574490785598755,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_10000p0_0p75.yaml
2025-08-25T06:12:46,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|10000.0|0.8,100.0,0.0,0.0,0.0,0,9.815356254577637,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_10000p0_0p8.yaml
2025-08-25T06:12:56,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|10000.0|0.85,100.0,0.0,0.0,0.0,0,9.817643404006958,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_10000p0_0p85.yaml
2025-08-25T06:13:07,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|15000.0|0.75,100.0,0.0,0.0,0.0,0,10.868391752243042,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_15000p0_0p75.yaml
2025-08-25T06:13:19,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|15000.0|0.8,100.0,0.0,0.0,0.0,0,11.574129104614258,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_15000p0_0p8.yaml
2025-08-25T06:13:30,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|15000.0|0.85,100.0,0.0,0.0,0.0,0,11.31373929977417,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_15000p0_0p85.yaml
2025-08-25T06:13:41,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|5000.0|0.75,100.0,0.0,0.0,0.0,0,11.371018648147583,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_5000p0_0p75.yaml
2025-08-25T06:13:53,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|5000.0|0.8,100.0,0.0,0.0,0.0,0,11.040598392486572,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_5000p0_0p8.yaml
2025-08-25T06:14:04,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|5000.0|0.85,100.0,0.0,0.0,0.0,0,11.310788869857788,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_5000p0_0p85.yaml
2025-08-25T06:14:16,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|10000.0|0.75,100.0,0.0,0.0,0.0,0,11.73444676399231,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_10000p0_0p75.yaml
2025-08-25T06:14:28,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|10000.0|0.8,100.0,0.0,0.0,0.0,0,12.848066091537476,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_10000p0_0p8.yaml
2025-08-25T06:14:39,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|10000.0|0.85,100.0,0.0,0.0,0.0,0,10.748467206954956,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_10000p0_0p85.yaml
2025-08-25T06:14:50,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|15000.0|0.75,100.0,0.0,0.0,0.0,0,11.293269872665405,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_15000p0_0p75.yaml
2025-08-25T06:15:02,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|15000.0|0.8,100.0,0.0,0.0,0.0,0,11.377596855163574,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_15000p0_0p8.yaml
2025-08-25T06:15:14,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|50000.0|15000.0|0.85,100.0,0.0,0.0,0.0,0,12.098763227462769,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_50000p0_15000p0_0p85.yaml
2025-08-25T06:15:25,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|5000.0|0.75,100.0,0.0,0.0,0.0,0,10.891106605529785,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_5000p0_0p75.yaml
2025-08-25T06:15:35,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|5000.0|0.8,100.0,0.0,0.0,0.0,0,9.84072208404541,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_5000p0_0p8.yaml
2025-08-25T06:15:45,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|5000.0|0.85,100.0,0.0,0.0,0.0,0,9.798478603363037,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_5000p0_0p85.yaml
