variant,params,start_iso,end_iso,equity_start,equity_end,net_pct,max_dd_pct,min_total_pnl_pct,orders,first_buys,restart_buys,dca_buys,full_tp_closes,sub_sells,open_position_cost,open_position_qty,commission_paid,notes,wave
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1112.4165058498563,122.48330116997126,-32.416885282437946,-3.0792981227752847,521,143,0,236,142,0,1127.1052513516142,18.349172351366278,62.09756377781292,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,765.305937824743,53.0611875649486,-16.31514495736952,-1.5159211702259259,518,144,0,231,143,0,542.7501626477435,8.802774668346176,26.760256004572312,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,802.4719567995982,60.49439135991963,-22.830908290987285,-1.5159211702259259,485,139,0,208,138,0,566.9153025926582,9.23574835667698,29.353650970581562,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,895.8007199351159,79.16014398702318,-22.830908290987285,-2.395144855535393,451,133,0,186,132,0,632.8484527111785,10.309880559622997,35.59979279966446,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,937.6092875105195,87.5218575021039,-22.830908290987285,-2.395144855535393,393,120,0,154,119,0,662.3845835842161,10.791060501186962,42.17167201451472,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,771.4326724394991,54.286534487899814,-17.607608938979148,-1.5159211702259259,518,144,0,231,143,0,658.858303573937,10.685913305740213,27.540689741854806,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,835.3552326017156,67.0710465203431,-27.35861897003833,-4.476756914886725,485,139,0,208,138,0,710.2555084393293,11.570936813470768,32.283815722872916,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,981.7292455790518,96.34584911581037,-27.35861897003834,-2.88821554617096,451,133,0,186,132,0,834.7090881286913,13.598438873905494,42.533195075176636,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1059.6298863073805,111.9259772614761,-27.35861897003834,-2.88821554617096,393,120,0,154,119,0,900.9436157031765,14.677480886713653,54.13498588974135,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,777.579093487623,55.5158186975246,-20.525110940744685,-3.74221729586519,518,144,0,231,143,0,777.5686929321889,12.611257377890306,28.329549989426337,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,869.514312970378,73.90286259407559,-31.87363186145752,-8.124066638972186,485,139,0,208,138,0,865.0566266209697,14.09283764472266,35.33775818966039,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1075.6990428140466,115.13980856280935,-31.873631861457508,-3.3861276637660733,451,133,0,186,132,0,1070.1843217017017,17.434620383849133,50.12681075317718,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1197.2688339501212,139.45376679002425,-31.87363186145752,-3.3861276637660733,393,120,0,154,119,0,1191.1308683547772,19.40498855769875,67.70408528421717,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,749.8175981106646,49.9635196221329,-16.315144957369508,-1.5159211702259259,497,140,0,218,139,0,487.6459105256205,7.88739220595899,25.532699256993514,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,807.9643093917566,61.592861878351314,-21.31309300880956,-1.5159211702259259,446,132,0,183,131,0,525.8600605083781,8.48181908446782,29.47317950467403,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,890.6566863103258,78.13133726206516,-21.313093008809545,-2.330329182133925,381,122,0,138,121,0,579.6800347628301,9.34990418740502,36.00377754300329,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,892.8772887001546,78.57545774003091,-21.31309300880957,-2.330329182133925,280,101,0,79,100,0,581.1253041806829,9.373215548451704,37.56660185019383,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,845.4677698566841,69.0935539713368,-20.360422360117948,-1.9022303919580288,521,143,0,236,142,0,856.6316287495149,13.945886046318215,35.48604735967029,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,919.4367164086241,83.88734328172482,-32.41688528243798,-7.526289165328446,521,143,0,236,142,0,931.5772877335528,15.16599464933973,41.30714465761091,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
