dataset,symbol,bars,start_utc,end_utc,window_return_pct,median_body_or_diff_pct,p75_body_or_diff_pct,median_range_pct,p75_range_pct,range_cost_ratio,body_cost_ratio,median_quote_volume_proxy,sum_quote_volume_proxy,has_ohlcv,rt_cost_pct,downtrend_bonus,tradability_score
futures_2m_2000b,ACH/USDT:USDT,2000,2026-04-07T01:00:00+00:00,2026-04-09T19:38:00+00:00,1.2292982755677029,0.05155525004295464,0.1023890784982923,0.05155525004295464,0.1023890784982923,0.18103917507551476,0.18103917507551476,,,False,0.28477399999999997,-0.012292982755677029,0.5308245424708673
futures_2m_2000b,GLM/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,3.5523269737367302,0.053353658536596404,0.08906557051940711,0.053353658536596404,0.08906557051940711,0.18735438816955344,0.18735438816955344,,,False,0.28477399999999997,-0.0355232697373673,0.526539894771293
futures_2m_2000b,DOGE/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,3.1008607371441066,0.05290445455506771,0.09518269816683672,0.05290445455506771,0.09518269816683672,0.1857769829937695,0.1857769829937695,,,False,0.28477399999999997,-0.031008607371441066,0.5263223416098675
futures_2m_2000b,ENS/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,4.254173397953687,0.05399568034557439,0.10886328675279489,0.05399568034557439,0.10886328675279489,0.18960888404690876,0.18960888404690876,,,False,0.28477399999999997,-0.042541733979536867,0.5262849181611894
futures_2m_2000b,EGLD/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,4.975662520281232,0.05428881650380629,0.10848928668294015,0.05428881650380629,0.10848928668294015,0.1906382482382742,0.1906382482382742,,,False,0.28477399999999997,-0.04975662520281232,0.5221581195120102
futures_2m_2000b,STEEM/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,1.9577269577269574,0.05138746145939587,0.0873133683422381,0.05138746145939587,0.0873133683422381,0.1804499759788319,0.1804499759788319,,,False,0.28477399999999997,-0.019577269577269574,0.5217726583592261
futures_2m_2000b,NCSKJNJ2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-0.5558806319485021,0.04835480141527297,0.09250402153805327,0.04835480141527297,0.09250402153805327,0.16980061878989294,0.16980061878989294,,,False,0.28477399999999997,0.005558806319485021,0.5149606626891639
futures_2m_2000b,FAI/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,1.116467901547824,0.04977600796416789,0.07416563658839055,0.04977600796416789,0.07416563658839055,0.17479126593076577,0.17479126593076577,,,False,0.28477399999999997,-0.01116467901547824,0.5132091187768191
futures_2m_2000b,OG/USDT:USDT,2000,2026-04-07T01:14:00+00:00,2026-04-09T19:52:00+00:00,1.1497378131676061,0.049658122922956516,0.08343384649139818,0.049658122922956516,0.08343384649139818,0.17437730594421022,0.17437730594421022,,,False,0.28477399999999997,-0.011497378131676061,0.5116345397009546
futures_2m_2000b,SHIB/USDC:USDC,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,2.3805446138037256,0.050795800880457195,0.09763241460771396,0.050795800880457195,0.09763241460771396,0.17837232640780828,0.17837232640780828,,,False,0.28477399999999997,-0.023805446138037256,0.5113115330853876
futures_2m_2000b,ZKJ/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,4.7272727272727355,0.052966101694913094,0.1505268439538323,0.052966101694913094,0.1505268439538323,0.18599346041040649,0.18599346041040649,,,False,0.28477399999999997,-0.047272727272727355,0.510707653958492
