event_type,id,timestamp,block_number,tx_hash,log_index,pool,fee_tier,gas_used,gas_price_wei,sender,recipient,origin,owner,token0,token0_symbol,token0_decimals,token1,token1_symbol,token1_decimals,amount0,amount1,amount_usd,liquidity_amount,sqrt_price_x96,tick,tick_lower,tick_upper,datetime_utc
burn,0xdc6b021ddb5314c010973d966feae6822d4977b476d15ab2a794405bfa1100d9#11185701,1775055479,24785492,0xdc6b021ddb5314c010973d966feae6822d4977b476d15ab2a794405bfa1100d9,220,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,485857420.0,,,0x5f488f12c1e9a61f75c94be7a46044c2f9d74afc,0xaceffc3d113a13193d8862b57263a2cd6935466a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,12.455861,0.008200081854849798,29.870800864113846,46470435165308.0,,,199540,199820,2026-04-01T14:57:59+00:00
burn,0xcd65fd8b132e8931a04058be15c229fe21976497b3a87fa5632fc9a1a8cc13db#11185703,1775055503,24785494,0xcd65fd8b132e8931a04058be15c229fe21976497b3a87fa5632fc9a1a8cc13db,20,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,2402473921.0,,,0xd7fe317378f458501cc095a140b45cef7ec8731b,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0.0,0.25246001348574293,536.1624470062217,322294686065546.0,,,192490,193500,2026-04-01T14:58:23+00:00
burn,0x579fa7c46a96a63e4c4a05e42367ecb576c40a057710841261f78e84264cc30d#11185729,1775055875,24785525,0x579fa7c46a96a63e4c4a05e42367ecb576c40a057710841261f78e84264cc30d,297,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,841240328.0,,,0x77edbdb05aaf573ebc5a6588b0ed09f98a2f2798,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0.0,0.0,0.0,0.0,,,199550,202170,2026-04-01T15:04:35+00:00
burn,0xa8425bbaba777df5228638fad44d99e5f78eb83e4685a48c274e0c2330dbe02d#11185755,1775056451,24785573,0xa8425bbaba777df5228638fad44d99e5f78eb83e4685a48c274e0c2330dbe02d,676,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,450457349.0,,,0x5f488f12c1e9a61f75c94be7a46044c2f9d74afc,0xaceffc3d113a13193d8862b57263a2cd6935466a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,13.801638,0.007730642779783925,30.21998629262842,47008603947227.0,,,199550,199830,2026-04-01T15:14:11+00:00
burn,0x40fc9049cd8c30af81b0e80eb2dbbecc13851daf1b6a6455f7068abe3be3c900#11185774,1775056655,24785590,0x40fc9049cd8c30af81b0e80eb2dbbecc13851daf1b6a6455f7068abe3be3c900,122,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,2338770334.0,,,0x9e7ece83a6c6a16cb685e786ccbd2c50a1afe0e1,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0.0,0.0,0.0,0.0,,,197140,202120,2026-04-01T15:17:35+00:00
burn,0x8410204dfedf73304aa3f24c26d02ee3c4b4b13356d70ea50144b768b485ffd2#11185781,1775056763,24785598,0x8410204dfedf73304aa3f24c26d02ee3c4b4b13356d70ea50144b768b485ffd2,337,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,2291612813.0,,,0x9e7ece83a6c6a16cb685e786ccbd2c50a1afe0e1,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,1192.854742,0.5897494605859033,2445.365344948819,226666800659819.0,,,197140,202120,2026-04-01T15:19:23+00:00
burn,0xf40396f899093e575ef078a5dc0d30c49f3e1d30bd5f25d19849b7d54d15acf8#11185795,1775056991,24785617,0xf40396f899093e575ef078a5dc0d30c49f3e1d30bd5f25d19849b7d54d15acf8,68,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,876103669.0,,,0x07e87403b67f683fd3922d896aaa4541bf5605a2,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,245.151254,0.26079224932226786,799.0221420182742,59835621162218.0,,,195200,201550,2026-04-01T15:23:11+00:00
burn,0x9ce7485068c0d84baa7318cde1666f6f9fef3e079c927ffa5eae129fb9a706df#11185825,1775057231,24785637,0x9ce7485068c0d84baa7318cde1666f6f9fef3e079c927ffa5eae129fb9a706df,686,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,449576180.0,,,0x5f488f12c1e9a61f75c94be7a46044c2f9d74afc,0xaceffc3d113a13193d8862b57263a2cd6935466a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,27.28097,0.000984170828414475,29.375265497271513,212399687171724.0,,,199670,199730,2026-04-01T15:27:11+00:00
burn,0xc6d25986c369d4cb9e7cb3418829f741d169b21fa6ede35f08858d2064980e3e#11185836,1775057351,24785647,0xc6d25986c369d4cb9e7cb3418829f741d169b21fa6ede35f08858d2064980e3e,510,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,272664744.0,,,0x82c1b84b9892e33852f57c23ba1b0393b9b96bec,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,43.580285,0.001807757294473152,47.42715573896933,2055908148653646.0,,,199680,199690,2026-04-01T15:29:11+00:00
burn,0x7399418b30448a9efdf1f326fc3bc0cad134efa462d868ec2d672cf2938df270#11185843,1775057447,24785655,0x7399418b30448a9efdf1f326fc3bc0cad134efa462d868ec2d672cf2938df270,419,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,307634090.0,,,0x82c1b84b9892e33852f57c23ba1b0393b9b96bec,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,43.580284,0.001339714061167654,46.43116826208984,2012692865530255.0,,,199680,199690,2026-04-01T15:30:47+00:00
