realized_pnl,equity_end_realized,return_pct,trades,win_rate_pct,mdd_realized_pct,mdd_mtm_pct,max_gross_notional,symbol,bars
3.510630246817184,103.51063024681719,3.510630246817184,32,100.0,0.0,-3.4923227029729533,45.0,HEMI/USDT:USDT,2000
3.3287138944295336,103.32871389442954,3.3287138944295336,48,100.0,0.0,-2.7598957004423523,12.500000000000002,C/USDT:USDT,2000
3.235342973407415,103.23534297340741,3.2353429734074153,48,100.0,0.0,-10.544249663063377,45.0,CLO/USDT:USDT,2000
3.2220881552099168,103.22208815520992,3.2220881552099163,29,100.0,0.0,-4.580218191380625,50.0,PARTI/USDT:USDT,2000
3.1434396126789523,103.14343961267895,3.1434396126789528,49,100.0,0.0,-11.953339143464834,45.0,NAORIS/USDT:USDT,2000
3.138014149617119,103.13801414961712,3.1380141496171197,28,100.0,0.0,-0.7463697359615973,12.5,NCCO1OILBRENT2USD/USDT:USDT,930
3.030421064446011,103.03042106444602,3.030421064446011,35,100.0,0.0,-4.346248474433301,45.0,LIGHTER/USDT:USDT,2000
2.881462933048184,102.88146293304818,2.881462933048184,31,100.0,0.0,-9.753104073134637,50.0,SKYAI/USDT:USDT,2000
2.87116992812393,102.87116992812393,2.87116992812393,12,100.0,0.0,-17.663214387455557,45.0,MOLT/USDT:USDT,2000
2.83397316708029,102.83397316708029,2.83397316708029,30,100.0,0.0,-1.4340922355870949,12.5,NCCO1OILWTI2USD/USDT:USDT,960
2.783448893601589,102.78344889360159,2.783448893601589,44,100.0,0.0,-2.0937047708758283,45.00000000000001,2Z/USDT:USDT,2000
2.757632697070467,102.75763269707046,2.757632697070467,24,100.0,0.0,-1.4080843639658391,5.0,AT/USDT:USDT,2000
2.6767003720009126,102.67670037200091,2.6767003720009126,25,100.0,0.0,-1.941219620013385,44.99999999999999,VELVET/USDT:USDT,2000
2.615899745889735,102.61589974588973,2.615899745889735,34,100.0,0.0,-2.209669725812293,12.5,GMX/USDT:USDT,2000
2.5946012428605947,102.59460124286059,2.5946012428605947,31,100.0,0.0,-8.139454811293549,44.99999999999999,CHR/USDT:USDT,2000
2.4806352332946435,102.48063523329465,2.4806352332946435,33,100.0,0.0,-2.954813374499083,45.0,ON/USDT:USDT,2000
2.479385295511915,102.47938529551192,2.479385295511915,41,100.0,0.0,-5.319711947356961,50.0,ONT/USDT:USDT,2000
