symbol,bars,equity_end_realized,realized_pnl,return_pct,trades,win_rate_pct,profit_factor,mdd_realized_pct,mdd_mtm_pct
EDU/USDT:USDT,500,100.23351654486281,0.23351654486280893,0.2335165448628107,26,100.0,0.0,0.0,-1.5296726959952684
STORJ/USDT:USDT,500,100.23316231967767,0.23316231967767465,0.2331623196776711,30,100.0,0.0,0.0,-1.6100084108748758
CHZ/USDT:USDT,500,100.23244180082554,0.23244180082554067,0.23244180082553356,26,100.0,0.0,0.0,-1.2425174022673096
FIL/USDT:USDT,500,100.2322150327453,0.23221503274530164,0.23221503274530875,33,100.0,0.0,0.0,-1.385473515771464
LAYER/USDT:USDT,500,100.23095215599854,0.23095215599853702,0.2309521559985317,27,100.0,0.0,0.0,-0.9901469257146636
CRV/USDC:USDC,500,100.2291605132448,0.2291605132448069,0.22916051324479714,24,100.0,0.0,0.0,-0.876589963423266
VANA/USDT:USDT,500,100.22909191621818,0.2290919162181808,0.2290919162181826,27,100.0,0.0,0.0,-1.9238997116011138
ACT/USDT:USDT,500,100.22885906038447,0.22885906038446535,0.22885906038445647,32,100.0,0.0,0.0,-4.53329916194727
RATS/USDT:USDT,500,100.2271180991856,0.22711809918560277,0.2271180991856081,31,100.0,0.0,0.0,-4.335006642407518
DF/USDT:USDT,500,100.22702783625653,0.227027836256525,0.22702783625652145,27,100.0,0.0,0.0,-2.167317474725718
BID/USDT:USDT,500,100.22687010716434,0.22687010716434486,0.2268701071643342,31,100.0,0.0,0.0,-3.5579498431144927
ZRX/USDT:USDT,500,100.2257004649399,0.22570046493990503,0.22570046493990414,31,100.0,0.0,0.0,-1.4168612361866013
CORE/USDT:USDT,500,100.22565044049757,0.22565044049757432,0.22565044049758232,28,100.0,0.0,0.0,-0.7141362180842417
LUNA/USDT:USDT,500,100.22338325407308,0.22338325407308446,0.22338325407309512,16,100.0,0.0,0.0,-1.3778940158222006
ALPHA/USDT:USDT,500,100.22307958433483,0.2230795843348261,0.22307958433482877,30,100.0,0.0,0.0,-1.0546129759289304
MORPHO/USDT:USDT,500,100.21819713110027,0.2181971311002684,0.21819713110027283,32,100.0,0.0,0.0,-4.096808988879815
SKATE/USDT:USDT,500,100.2148547063224,0.21485470632239867,0.21485470632240933,28,100.0,0.0,0.0,-1.39135911835111
SONIC/USDT:USDT,500,100.21376920575993,0.21376920575993097,0.2137692057599283,26,100.0,0.0,0.0,-1.2331393822758574
POLYX/USDT:USDT,500,100.2135046402764,0.2135046402763976,0.21350464027640736,20,100.0,0.0,0.0,-1.2388328642608382
KAIA/USDT:USDT,500,100.21238680919595,0.212386809195948,0.21238680919595243,26,100.0,0.0,0.0,-1.0107721638931948
ENA/USDT:USDT,500,100.210861210348,0.21086121034799987,0.2108612103479901,32,100.0,0.0,0.0,-4.017118468799969
STG/USDT:USDT,500,100.2104798481728,0.21047984817279541,0.21047984817279541,20,100.0,0.0,0.0,-1.0099787661141573
POWR/USDT:USDT,500,100.20993894854394,0.20993894854393602,0.2099389485439307,25,100.0,0.0,0.0,-1.4709414978154143
RUNE/USDT:USDT,500,100.20935863173511,0.20935863173511393,0.2093586317351237,35,100.0,0.0,0.0,-1.3241716970350215
BULLA/USDT:USDT,500,100.20668067169156,0.2066806716915579,0.20668067169156146,39,100.0,0.0,0.0,-0.9455597508813055
ENA/USDC:USDC,500,100.20654930513992,0.20654930513991587,0.20654930513992475,31,100.0,0.0,0.0,-4.068588699023726
ICNT/USDT:USDT,500,100.2062126233898,0.20621262338980273,0.20621262338980095,36,100.0,0.0,0.0,-1.3391878045895809
SHIB/USDT:USDT,500,100.20571493854878,0.20571493854878042,0.20571493854877332,25,100.0,0.0,0.0,-1.3470366721490152
AERGO/USDT:USDT,500,100.20507956733795,0.20507956733794686,0.2050795673379513,19,100.0,0.0,0.0,-0.9246391710217419
UXLINK/USDT:USDT,500,100.20502768892898,0.20502768892897905,0.2050276889289826,26,100.0,0.0,0.0,-1.3554505272719377
DEGO/USDT:USDT,500,100.2014356410949,0.20143564109490342,0.20143564109489365,33,100.0,0.0,0.0,-1.106106795846083
BMT/USDT:USDT,500,100.1987652762963,0.19876527629629948,0.1987652762962977,28,100.0,0.0,0.0,-1.0134432782730158
PUNDIX/USDT:USDT,500,100.19859804524133,0.19859804524132585,0.19859804524131608,24,100.0,0.0,0.0,-1.3947657393735675
SFP/USDT:USDT,500,100.19754918162758,0.19754918162757917,0.1975491816275765,17,100.0,0.0,0.0,-1.2610223478568092
FLOW/USDT:USDT,500,100.19493985365888,0.19493985365888022,0.194939853658882,19,100.0,0.0,0.0,-2.046544310968463
CVC/USDT:USDT,500,100.19413301070107,0.1941330107010657,0.1941330107010586,18,100.0,0.0,0.0,-1.2028876663813581
SXT/USDT:USDT,500,100.19406011925884,0.19406011925883604,0.19406011925884314,32,100.0,0.0,0.0,-1.4523825307519327
SAFE/USDT:USDT,500,100.19394557778365,0.1939455777836514,0.19394557778364963,29,100.0,0.0,0.0,-1.7920318849247485
LUNC/USDT:USDT,500,100.19328147073938,0.19328147073937885,0.1932814707393815,23,100.0,0.0,0.0,-1.2366618407518302
NMR/USDT:USDT,500,100.1914638087224,0.19146380872240343,0.19146380872241409,31,100.0,0.0,0.0,-2.083165949023018
GLM/USDT:USDT,500,100.19085080651615,0.19085080651615272,0.19085080651615183,20,100.0,0.0,0.0,-1.116645580847669
BSV/USDT:USDT,500,100.19036656166799,0.19036656166798593,0.19036656166797616,22,100.0,0.0,0.0,-1.0741579313987857
BANK/USDT:USDT,500,100.18823474801034,0.1882347480103448,0.1882347480103519,32,100.0,0.0,0.0,-3.1475109698190726
IOST/USDT:USDT,500,100.18766273376785,0.18766273376785136,0.18766273376784603,22,100.0,0.0,0.0,-1.2630479529911876
SNT/USDT:USDT,500,100.18738008633755,0.18738008633755499,0.18738008633756298,18,100.0,0.0,0.0,-0.9487253884758167
AUCTION/USDT:USDT,500,100.18722219271218,0.1872221927121842,0.18722219271218865,24,100.0,0.0,0.0,-1.2181919225092497
FORTH/USDT:USDT,500,100.18286592973396,0.1828659297339641,0.1828659297339552,21,100.0,0.0,0.0,-1.1613294411091792
APT/USDC:USDC,500,100.18166474544412,0.1816647454441238,0.18166474544412115,26,100.0,0.0,0.0,-1.4716576078340224
APT/USDT:USDT,500,100.17909063691611,0.17909063691611493,0.1790906369161238,27,100.0,0.0,0.0,-1.4729592713702484
JST/USDT:USDT,500,100.17690349182713,0.17690349182713305,0.1769034918271295,19,100.0,0.0,0.0,-0.9706120858581484
SXP/USDT:USDT,500,100.17601034114917,0.17601034114916558,0.1760103411491576,23,100.0,0.0,0.0,-1.8824236329168849
HIVE/USDT:USDT,500,100.17557602124148,0.17557602124148275,0.17557602124147476,21,100.0,0.0,0.0,-0.9590833269779995
FUEL/USDT:USDT,500,100.17430192009884,0.17430192009884138,0.1743019200988405,17,100.0,0.0,0.0,-0.5321407734246143
FUNTOKEN/USDT:USDT,500,100.17231208156213,0.17231208156212574,0.1723120815621204,21,100.0,0.0,0.0,-0.945031339403499
PI/USDT:USDT,500,100.16833849463416,0.16833849463415618,0.16833849463415707,7,100.0,0.0,0.0,-0.27558961840380153
LTC/USDT:USDT,500,100.16683145016529,0.1668314501652901,0.16683145016529455,23,100.0,0.0,0.0,-0.8493671689518916
SHIB/USDC:USDC,500,100.16436371143551,0.16436371143551298,0.1643637114355112,25,100.0,0.0,0.0,-1.3837422846142227
HEI/USDT:USDT,500,100.1632091940481,0.1632091940480933,0.1632091940480862,10,100.0,0.0,0.0,-1.3440710235402595
MILK/USDT:USDT,500,100.15513817015072,0.15513817015072107,0.15513817015071485,26,100.0,0.0,0.0,-2.121035082526549
LTC/USDC:USDC,500,100.15497456042159,0.15497456042159286,0.15497456042159463,22,100.0,0.0,0.0,-0.8471581653836984
BLUEFIN/USDT,500,100.15445412885977,0.1544541288597685,0.15445412885977117,20,100.0,0.0,0.0,-0.8370617451339286
TWT/USDT:USDT,500,100.15247892051566,0.15247892051566225,0.15247892051566403,19,100.0,0.0,0.0,-0.8043067744928758
ALTCOIN/USDT:USDT,500,100.15153423654048,0.1515342365404848,0.1515342365404848,23,100.0,0.0,0.0,-1.31749750360429
LDO/USDT:USDT,500,100.14987053532971,0.14987053532971117,0.14987053532971029,28,100.0,0.0,0.0,-4.720861976840231
AWE/USDT:USDT,500,100.1369402214633,0.13694022146330553,0.13694022146331086,14,100.0,0.0,0.0,-0.7195096001394833
TAIKO/USDT:USDT,500,100.13652964975105,0.1365296497510542,0.1365296497510604,21,100.0,0.0,0.0,-1.2524664579509959
TONCOIN/USDT:USDT,500,100.13510534795239,0.13510534795238982,0.13510534795238005,17,100.0,0.0,0.0,-0.7172143012612142
1000CHEEMS/USDT:USDT,500,100.13451148700541,0.13451148700541182,0.1345114870054065,16,100.0,0.0,0.0,-0.6019294687556598
TUT/USDT:USDT,500,100.13255565536039,0.1325556553603917,0.13255565536038905,7,100.0,0.0,0.0,-0.37961780316662425
USTC/USDT:USDT,500,100.13199782986314,0.13199782986313835,0.13199782986312858,17,100.0,0.0,0.0,-1.1594992812113074
CRCLX/USDT:USDT,500,100.12847251315078,0.12847251315078267,0.12847251315077912,19,100.0,0.0,0.0,-1.124209444042642
SIGN/USDT:USDT,500,100.1265951877957,0.12659518779570078,0.12659518779569723,19,100.0,0.0,0.0,-1.2362130829715716
HOODX/USDT:USDT,500,100.12278738959127,0.12278738959126656,0.12278738959126123,10,100.0,0.0,0.0,-0.4431731244008985
TONCOIN/USDC:USDC,500,100.12252018601237,0.12252018601236614,0.12252018601237591,17,100.0,0.0,0.0,-0.8733799828623098
DBR/USDT:USDT,500,100.11724625370249,0.11724625370248987,0.11724625370248543,18,100.0,0.0,0.0,-0.6042132519622055
FORM/USDT:USDT,500,100.11608170462829,0.11608170462828582,0.11608170462829026,10,100.0,0.0,0.0,-0.1177978984615971
BCH/USDC:USDC,500,100.10705066570004,0.10705066570004362,0.10705066570004806,18,100.0,0.0,0.0,-0.9563447856753812
BCH/USDT:USDT,500,100.10381616350568,0.10381616350568379,0.10381616350567668,17,100.0,0.0,0.0,-0.9597564219686353
BNB/USDC:USDC,500,100.10032725237687,0.10032725237687146,0.10032725237687501,17,100.0,0.0,0.0,-0.9890021106777246
BNB/USDT:USDT,500,100.09647691400163,0.09647691400162728,0.09647691400163083,17,100.0,0.0,0.0,-1.0768101285727343
SUN/USDT:USDT,500,100.0811241444044,0.08112414440439863,0.08112414440439863,17,100.0,0.0,0.0,-0.6607119821107895
NVDAX/USDT:USDT,500,100.06890666914411,0.0689066691441127,0.0689066691441198,5,100.0,0.0,0.0,-0.27457702177557064
KAVA/USDT:USDT,500,100.0602341682702,0.06023416827019901,0.060234168270190125,6,100.0,0.0,0.0,-0.4048432015132494
BTC/USDC:USDC,500,100.05220700919534,0.05220700919534238,0.0522070091953486,8,100.0,0.0,0.0,-0.35783510491983894
COINX/USDT:USDT,500,100.05085248320722,0.050852483207222576,0.05085248320721991,10,100.0,0.0,0.0,-0.4837181946865059
BTC/USDT:USDT,500,100.04732749670944,0.047327496709442585,0.047327496709437256,7,100.0,0.0,0.0,-0.3426144830939846
TRX/USDT:USDT,500,100.03174272091476,0.03174272091476382,0.03174272091477359,7,100.0,0.0,0.0,-0.412132246968555
TRX/USDC:USDC,500,100.0317416523845,0.03174165238449689,0.03174165238448712,7,100.0,0.0,0.0,-0.4128124144693598
METAX/USDT:USDT,500,100.01556618139716,0.015566181397161927,0.015566181397153045,1,100.0,0.0,0.0,-0.15272959545879047
AAPLX/USDT:USDT,500,100.00331545289131,0.0033154528913144077,0.003315452891317072,1,100.0,0.0,0.0,-0.09256988496992773
XAUT/USDT:USDT,500,100.00320916484765,0.0032091648476466617,0.0032091648476395562,1,100.0,0.0,0.0,-0.04368073610977814
PAXG/USDT:USDT,500,100.00300654570964,0.0030065457096384307,0.0030065457096384307,1,100.0,0.0,0.0,-0.04611376140391657
BR/USDT:USDT,500,100.0,0.0,0.0,0,0.0,0.0,0.0,-0.007265129920972525
