symbol,side,entry_time,exit_time,entry,exit,tp,sl,reason,gross_return,net_return,notional,fees_paid,realized_pnl
1INCH/USDT:USDT,LONG,2025-09-08T09:15:00+00:00,2025-09-08T11:30:00+00:00,0.2515,0.2507290403963789,0.254539359975814,0.2507290403963789,SL,-0.003065445740044187,-0.005665445740044187,2.2,0.0044,-0.012463980628097213
PENGU/USDT:USDT,LONG,2025-09-08T09:55:00+00:00,2025-09-08T11:30:00+00:00,0.032585,0.032344309414484206,0.03353387634674496,0.032344309414484206,SL,-0.007386545512223333,-0.009986545512223333,2.2,0.0044,-0.021970400126891335
XNY/USDT:USDT,LONG,2025-09-08T11:15:00+00:00,2025-09-08T11:35:00+00:00,0.01045,0.011818142728866684,0.011818142728866684,0.010102958917555766,TP,0.13092274917384547,0.12832274917384548,2.2,0.0044,0.2823100481824601
BROCCOLIF3B/USDT:USDT,LONG,2025-09-08T11:20:00+00:00,2025-09-08T11:35:00+00:00,0.011674,0.011411103112957004,0.012710420420073353,0.011411103112957004,SL,-0.022519863546598993,-0.025119863546598994,2.2,0.0044,-0.055263699802517795
TAKE/USDT:USDT,LONG,2025-09-08T11:25:00+00:00,2025-09-08T11:40:00+00:00,0.21926,0.21486059247001055,0.2366038181470738,0.21486059247001055,SL,-0.020064797637459924,-0.022664797637459926,2.2,0.0044,-0.04986255480241184
PTB/USDT:USDT,LONG,2025-09-08T10:55:00+00:00,2025-09-08T11:50:00+00:00,0.05557,0.054684839346400005,0.05905957565361537,0.054684839346400005,SL,-0.015928750289724607,-0.01852875028972461,2.2,0.0044,-0.040763250637394145
TAKE/USDT:USDT,LONG,2025-09-08T11:40:00+00:00,2025-09-08T11:50:00+00:00,0.21454,0.20881465658039838,0.23711106540419868,0.20881465658039838,SL,-0.026686601191393794,-0.029286601191393792,2.2,0.0044,-0.06443052262106634
1000000BOB/USDT:USDT,LONG,2025-09-08T09:50:00+00:00,2025-09-08T11:55:00+00:00,0.05489,0.05468086709892663,0.055714466244616165,0.05468086709892663,SL,-0.0038100364560643006,-0.006410036456064301,2.2,0.0044,-0.014102080203341463
NAORIS/USDT:USDT,LONG,2025-09-08T09:55:00+00:00,2025-09-08T11:55:00+00:00,0.03293,0.0345743183628441,0.0345743183628441,0.032512904610400524,TP,0.04993374925126331,0.0473337492512633,2.2,0.0044,0.10413424835277928
SOMI/USDT:USDT,LONG,2025-09-08T11:10:00+00:00,2025-09-08T12:00:00+00:00,1.8155,1.7561351866664228,2.049534360257371,1.7561351866664228,SL,-0.03269887817878112,-0.03529887817878113,2.2,0.0044,-0.07765753199331848
